0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
-18.836,-18.968,-19.071,-19.162,-19.236,-19.32,-19.37,-19.423,-19.489,-19.51,-19.575,-19.593,-19.629,-19.667,-19.686,-19.714,-19.724,-19.764,-19.776
18.836,18.968,19.071,19.162,19.236,19.32,19.37,19.423,19.489,19.51,19.575,19.593,19.629,19.667,19.686,19.714,19.724,19.764,19.776
