0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
-34.664,-35.255,-35.729,-36.132,-36.472,-36.753,-36.987,-37.293,-37.417,-37.649,-37.826,-37.975,-38.113,-38.229,-38.312,-38.432,-38.52,-38.66,-38.674
34.664,35.255,35.729,36.132,36.472,36.753,36.987,37.293,37.417,37.649,37.826,37.975,38.113,38.229,38.312,38.432,38.52,38.66,38.674
